uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108
Q01802	0	0	0	0	0	0	0	0	0	0	0	0	0	2306100	0	2271200	9431000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01852	0	0	0	0	8499500	0	14013000	5391200	0	8121100	5922200	9304000	8806500	10298000	12608000	8352700	6237300	218960000	272430000	57225000	106350000	59028000	67223000	17271000	12667000	11116000	0	4692500	4849100	5120600	0	5367200	4545500	0	4632800	6603400	12627000	28532000	59738000	131850000	135780000	55600000	19155000	8094900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01855	0	0	0	0	1897900	0	0	2434800	2090300	2564200	6292700	5878000	33212000	51626000	25355000	12489000	17269000	4020500	3206400	3973800	4036400	5580000	2196600	0	18231000	87300000	3212600	41022000	44870000	63335000	67375000	117970000	86125000	126780000	162790000	112870000	168240000	162100000	514120000	996160000	1055700000	1597300000	708500000	1506500000	854600000	1333000000	1218400000	996000000	762660000	940490000	749520000	997150000	741010000	553300000	672170000	1156000000	1139500000	1000900000	846820000	968950000	552230000	706420000	929740000	988760000	926140000	1118400000	1066500000	854210000	1279600000	1016300000	769780000	1123200000	917960000	906320000	1083400000	3044800000	962990000	1091600000	972950000	1031100000	1018100000	1005200000	656670000	734430000	1143200000	603630000	567720000	478360000	1008000000	1142600000	206940000	1113000000	1176300000	1318000000	1234400000	1098700000	972030000	975320000	521290000	916980000	537800000	1261400000	764740000	384390000	146110000	154270000	116520000	125360000
Q01939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9673600	17091000	7755300	10817000	12983000	0	15387000	0	0	0	17698000	0	17143000	15892000	20456000	16204000	0	20268000	15042000	14500000	0	0	0	0	0	0	0	0	0	0	12621000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01976	0	0	0	0	12666000	13226000	16564000	16444000	24357000	14514000	14795000	14272000	18518000	12577000	11223000	11067000	40801000	25870000	13643000	15921000	26786000	78052000	96974000	86236000	16813000	29801000	0	18615000	8295700	13216000	11679000	8365300	7788300	9125400	3991000	5879200	5896500	5101700	0	5911900	0	6898000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8671600	0	0	0	0	0	0	0	0	0	0	0	0	10502000	0	0	0	0	0	4290100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02046	0	0	0	39073000	10446000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02196	0	0	15053000	25197000	5694000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8425700	6098700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02201	0	0	0	24652000	31718000	13076000	6204300	6270800	6935200	10135000	8889600	7033600	7306200	9184300	30823000	31123000	262160000	6799500	2521100	0	0	0	0	2948700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02204	0	0	0	2970400	2766700	3807400	6270000	12420000	8139500	5142900	7890900	8843000	8541400	9711600	4633300	4932300	5062800	3337800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6596400	10069000	400530000	9708500	10881000	8979300	0	0	0	0	0	0	18684000	19336000	14046000	9198200	0	5039100	0	0	0	3739600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02256	0	0	0	9959800	248940000	42047000	3741100	2374200	3092800	2949000	2336700	1615900	1883200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5640200	37871000	57112000	127180000	3509200000	4661000000	1437400000	82663000	57914000	12628000	13663000	7729200	3330200	7683900	6892200	12334000	10347000	3323500	5136800	3845800	4983800	0	16654000	4914800	32228000	17962000	36672000	18295000	10450000	39336000	13932000	7430500	11257000	10718000	10932000	2581600	0	0	3745400	8078000	7053800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29925000	59438000	10342000	0	0	5066000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02455	0	0	0	0	0	1589100	0	1624500	3937600	4584600	6913400	7699500	2134400	12555000	2509700	2779300	0	6284900	2315300	2249900	1360500	0	0	0	3627500	8669500	0	6277700	8380700	25970000	175490000	106740000	6223700	0	3613800	0	0	0	0	2903400	0	0	0	14549000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2354600	19019000	0	2199600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02486	0	0	0	90535	521270	0	0	521860	423060	272150	388790	490330	312130	244140	360730	0	0	88861	0	327090	701390	692810	948070	0	247360	0	0	546400	16953000	37620000	51108000	564780000	2595600000	30941000	8693000	2116300	1709900	1022000	493380	516810	220030	643350	430830	0	502870	600100	0	418080	0	0	207320	0	625570	0	0	0	0	0	0	600700	1004900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8971300	197780000	20029000	8871000	5927900	5050000	5287600	0	0	0	4473500	3673000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6090400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02629	0	0	0	17221000	52344000	10204000	6467200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02630	0	0	0	1792100	156080000	31407000	8668200	24668000	11497000	6537100	3874900	1486900	1244100	0	1965300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02642	0	663680	0	103780	0	511230	0	0	0	0	0	0	0	0	0	0	591470	626130	903740	0	0	0	0	0	603630	7900500	11541000	23760000	965160000	1350300000	1985900000	581330000	399620000	103050000	2619300	2903800	2379800	0	1116600	0	0	0	1177500	0	0	0	0	0	0	0	1230900	0	0	0	0	0	0	0	7089700	0	9896100	5711800	0	0	8517600	0	0	0	0	0	0	0	0	18777000	8356400	0	0	0	0	9804500	7061600	4181800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38070000	8683000	15380000	7567100	4196200	5539600	0	0	11657000	0	0	13481000	21361000	17705000	0	17916000	26365000	41822000	86117000	55002000	79197000	99299000	55276000	51528000	65913000	84069000	67021000	133030000	113890000	119080000	111300000	119290000	127990000	112320000	189010000	236480000	211490000	199210000	147900000	149890000	329310000	156420000	275120000	131050000	164000000	180160000	172890000	229630000	216760000	181670000	169120000	215000000	156060000	152840000	151990000	135190000	210760000	70429000	135380000	88661000	0	131920000	0	188930000	157900000	119840000	164940000	140230000	98636000	77976000	0	60832000	38362000	0	71565000
Q02772	0	0	0	0	61058000	9049400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02775	0	0	0	0	0	0	0	0	0	0	623830	440800	0	0	0	0	4763000	0	0	3168800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961590	0	0	0	0	0	0	1039100	772970	1692600000	265310000	19199000	3717400	4888400	484510	656860	1787900	2708300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3029600	2512700	0	0	22155000	117430000	13352000	7717200	5971500	6165700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41775000	6780400	0	4986900	4474600	0	0	0	0	0	0	0	0	0	0	0	0	0	4386000	0	0	0	0	0	0	0	0	0	0	0	0	0	4737300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11449000	6715500	4414300	0	0	6076800	0	0	0	0	0	0	13967000	9215000	0	0	2145300	0	0	3473800	14234000	83906000	264090000	276130000	872950000	750320000	74573000	15308000	18290000	6322200	4912900	0	0	3201600	0	0	0	0	0	0	0	0	22016000	17287000	0	0	29700000	30338000	21954000	29969000	35666000	39043000	36435000	29022000	33246000	0	0	0	38419000	0	23747000	0	0	23204000	0	17490000	22112000	25653000	20407000	14014000	0	0	0	0	0	14064000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8196400	6279700	0	0	0	0	12766000	43826000	11260000	14899000	8487100	96524000	23193000	7667200	5475100	0	7179300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02884	0	0	0	0	1127400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5696600	27322000	149080000	9605100	7458800	4545400	0	0	0	3363300	5321800	0	0	0	0	0	0	0	0	0	0	5185800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15656000	0	9361800	19683000	7327100	3228300	0	0	0	0	8161600	35978000	11874000	14413000	17586000	28928000	22482000	14913000	42337000	15205000	0	10683000	11671000	0	11195000	0	16854000	0	17253000	20608000	0	16548000	17761000	23247000	29760000	0	26927000	36860000	27734000	17975000	34378000	35225000	34218000	33485000	29571000	29687000	32570000	28106000	28852000	22322000	45336000	15153000	21734000	20773000	22643000	23678000	24381000	21235000	23542000	10715000	27572000	20040000	16275000	16349000	0	0	18743000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1746500	0	1383600	0	1038600	1171300	0	0	138790000	1226600000	356460000	10366000	5742300	3384500	4291000	4083600	2553400	2189600	3294100	3033600	1623500	3167900	2558400	2625700	2452900	0	0	2243300	1203800	2205500	2100700	940230	0	0	0	0	1754200	0	0	1882000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7947700	6134700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20270000	23251000	0	18189000	17044000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43769000	3609200	2582400	0	1517300	1452900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9443500	13039000	18537000	33559000	0	0	4925600	2956100	0	0	0	0	0	2803100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03034	0	0	0	0	0	0	0	0	7746400	14335000	25442000	59385000	76581000	96450000	108930000	144820000	100950000	87208000	102880000	242050000	87549000	24445000	20040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03048	0	0	0	36004000	440200000	394670000	1669500000	1548100000	2323300000	2793500000	2272800000	110710000	76357000	19960000	13223000	41236000	6761800	938780	736150	0	559910	470070	0	0	0	0	0	0	0	0	0	1485600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4133200	0	0	0
Q03063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15215000	12361000	5323200	5217900	0	6597500	6651900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03088	0	0	0	0	1994500	0	0	0	0	1568800	0	0	0	0	0	0	14245000	94449000	49713000	10680000	9562100	14644000	9704600	0	20545000	0	0	1960500	0	1723000	0	3488700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03102	0	0	32519000	0	4797000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03104	0	0	0	0	0	0	0	0	2912700	0	0	4070700	3083800	3327100	3723800	3457500	0	0	0	0	0	6624000	10740000	14054000	12842000	20213000	0	63242000	84695000	54691000	14187000	15697000	21498000	0	5102700	0	3281500	0	0	0	0	7616600	0	5316200	3873400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4130900	5126700	0	0	1778900	0	4699200	4405000	3834900	3970500	2559600	2720100	2330800	1813600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03148	0	0	0	0	317060	0	0	0	0	0	265310	256410	613200	240320	0	0	754690	573380	0	357090	0	767830	0	0	0	249310	0	566500	3327000	20750000	364080000	851730000	433450000	9381600	80301000	36402000	35402000	31017000	7407900	7941600	7587000	5395900	4750100	0	4545400	2152400	2821500	3858500	3358400	5246200	4074700	2612900	5555600	2899100	3051600	3744800	3821700	3870200	0	908260	3145400	4144200	0	4043800	11280000	4496600	2417800	5306800	4369000	3724500	6053500	3548200	3858600	8543700	15720000	0	3830900	3988000	2828500	0	6393000	4615200	0	0	0	1281900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2665900	12458000	2388100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03161	0	0	0	88099000	3175800	2018300	0	2602600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03195	0	0	0	1050300	0	0	0	1327200	347510	0	1891500	828080	1581200	1208300	1119000	698430	5487800	3021300	3796000	6870100	47852000	48829000	2710200000	1711900000	70030000	56188000	23725000	4004400	801210	917370	417950	1729800	2015000	0	1314600	741110	0	0	0	0	0	0	0	0	1888700	0	0	0	4084700	3606000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03219	0	0	0	30100000	232020000	151490000	52432000	7058500	6380500	5315600	4007600	2738800	3246000	1821700	0	2541900	3049700	2027000	2726400	1431400	2609600	2172800	1850200	0	0	0	0	0	0	1486800	2085000	947540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5318400	6498100	95355000	0	4906200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03262	0	0	0	0	5490800	13519000	26462000	44355000	33273000	126720000	159080000	401620000	803930000	822950000	596970000	717500000	166450000	18820000	12893000	0	1269600	365970	0	0	0	4853200	0	0	0	0	0	0	770500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4211400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8894100	0	0
Q03264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31658000	0	37535000	0	0	0	0	17751000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5953800	6476900	0	8214000	5869500	0	0	0	5309400	0	6906000	6100800	8512000	8509400	9937500	25882000	14264000	37660000	25215000	32233000	12619000	16310000	0	0	0	12904000	0	12301000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2084200	0	0	0	0	0	0	13513000	2301000	0	3264300	3840400	0	0	0	1691800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13660000	47141000	7964700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
