uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
O15084	0	0	0	0	0	0	0	0	0	3246200	8837800	8639600	5692700	3738500	3185100	3602200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15111	0	0	0	0	0	0	0	0	1532300	3374500	4834800	4941600	1884500	1421100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15116	2261600	0	0	0	891650	4976900	6314400	2610100	2842400	1713400	1540600	1344000	0	731110	1323100	1595100	1579200	907060	1847600	749350	1478700	1224100	2236000	1673200	2424700	4777700	10869000	12916000	0	0	0	0	0	0	0	0	0	0	0	0
O15126	16919000	27063000	60007000	15013000	8078300	2816400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15127	3079200	4389600	4595400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15131	0	0	0	0	0	0	0	0	0	0	2922400	4062200	7464800	4548600	4064600	3034000	2790700	6042700	6707100	12713000	18158000	9489900	2402700	1213500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15143	4510500	4575800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4847700	10148000	6375800	60036000	40888000	21519000	5933900	0	0	0	0	0	0	0	0	0	6448800	0	0	0	0	0
O15144	4830600	4019800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038900	3222800	9929500	14514000	86571000	111050000	69148000	22671000	6256900	3242700	276930	343780	1168900	440220	1240400	588950	2361600	1996300	0	0	0	0	0
O15145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143100	2198600	7687500	8044300	34513000	105210000	39469000	10547000	0	0	0	0	0	0	0	5757900	5439600	2581400	0	5994500	0	0	0
O15155	2973100	3856200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15160	0	2186900	4237500	10132000	11299000	6518400	4872700	3500200	4380700	2743200	3035100	1893100	2465500	3613600	3105400	1954800	1616800	2045400	4671800	1836400	0	1564200	1626700	3103500	11871000	37377000	33153000	16465000	4746700	1573800	0	0	0	0	0	0	0	3166000	2689100	0
O15173	36826000	41362000	35528000	9351600	6770100	4239900	2200100	2918500	1410400	1946300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276100	0	0	0	0	0	0	0	0	0
O15212	1297400	1174700	0	0	0	0	0	0	1177300	0	2940000	2931300	3368000	5596200	0	4488900	0	1150200	3244500	3052000	8008700	14196000	40650000	27393000	7152000	2706900	0	2918600	0	4919400	5426500	4261900	0	0	0	0	0	0	0	0
O15247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6276600	13429000	4328700	3013200	0	0	0	0	0	0	0	0
O15260	6813300	12907000	10613000	1565900	911010	350600	176090	244650	338050	537910	683090	279950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15269	19629000	34855000	27939000	6504500	4519300	0	1755300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15270	3982000	5721600	5708900	1972500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15294	0	0	0	0	0	0	0	0	0	0	0	829980	1188300	1156600	1251500	1147700	1666800	1128900	3524800	4639800	7364400	14731000	9407700	9196800	2831200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1017000	0	0	4029200	17407000	58309000	33343000	14673000	5277200	2681300	1900800	0	0	0	0	0	0
O15327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067600	1992200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5987700	21358000	39476000	64568000	53438000	41457000	25864000	26358000	0	0	21821000	17709000	0
O15355	705390	5716700	628290	0	243420	518330	262180	234270	175800	0	0	187730	547860	306720	279930	258940	5647000	12455000	44093000	90122000	76994000	377600000	287650000	70070000	12807000	612190	537290	993420	0	0	342540	1022400	1448000	1207300	1209600	0	0	0	0	0
O15357	0	625710	1760300	1859000	699130	376160	1409500	325310	435850	355560	321990	1115400	1856300	28875000	70668000	51246000	10601000	2360100	547090	641270	188340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2212700	0
O15371	2647100	2185100	3838600	738620	0	0	2234500	7237800	24667000	139540000	463500000	320810000	102800000	20420000	7831400	7102700	4571800	4381300	7338900	4094100	509530	6817100	8026500	9340100	1426500	11359000	1018500	3803200	6907100	3401300	2076000	3141800	4775500	6214300	7941300	14616000	4061400	4256600	5051500	846550
O15372	47917	168510	667370	900250	670320	3148600	3207000	4779000	15239000	126900000	371130000	282960000	87773000	9468800	3164800	2930100	979940	566830	97202	80208	0	78388	0	82881	0	0	192780	3737800	4974900	1233500	334190	255220	336010	113570	680170	5296400	273100	0	0	0
O15382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2385600	5321000	2860700	2034900	0	0	0	0	0	0	0	0	0	0
O15397	0	0	0	0	0	0	0	0	0	0	0	0	964740	2109400	1872500	0	0	0	1096900	2623600	2429900	1777800	1179500	6030800	2595400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15400	16918000	13630000	29153000	5893100	3859100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1582400	0	0	0	0	0	0	0	0	0	0
O15405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3761000	6057300	3727700	3303000	2378200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15446	0	0	1823100	11552000	10603000	6686900	5296900	3980100	1780500	1398900	0	0	0	0	0	0	0	0	1691400	1743000	2203400	1500900	0	0	0	0	0	0	0	0	0	0	0	0	2617900	0	0	3916500	3965500	3106500
O15460	4254200	4496300	2856300	0	0	0	1401500	465330	2298800	2845000	6450400	8907600	15534000	41648000	63649000	185880000	153460000	27048000	9643200	602680	1369000	0	895360	0	0	0	0	0	615220	340280	0	0	0	0	0	0	0	0	0	0
O15479	1853200	6129800	8216900	36768000	25285000	12115000	6236900	11087000	7938500	2410900	2929600	3116400	2665500	0	0	0	0	0	0	0	0	0	0	0	6543200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15498	0	0	0	1837700	0	0	0	0	0	1887800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621760	0	0	5280500	96244000	157100000	29287000	9695000	0	0	0	0	0
O15511	3153000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2209800	1357600	4203000	35468000	44908000	38600000	2675300	0	0	0	0	2679100	1582600	3005800	0	0	0	0	0	0	0	0
O15514	0	0	0	0	0	0	968270	902170	0	753700	725860	1294000	2055800	4705500	7909000	3982300	1317500	0	0	0	0	0	0	0	0	0	0	1331400	3706600	1918100	0	838470	0	0	0	0	0	0	0	0
O15523	15489000	11534000	8312500	10728000	4934700	5638600	10912000	4187600	5710000	4123600	3228000	3544900	2352600	2346600	2236600	2637600	3749900	5306100	9526700	5293200	1516600	1105500	2079300	10951000	18722000	14706000	42251000	77127000	75124000	72275000	67378000	76877000	83444000	97663000	136110000	49054000	34798000	77569000	55672000	59105000
O15528	0	0	0	0	0	0	0	0	0	0	0	0	0	238280	379200	993800	314650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O15533	1258400	0	2448400	0	785950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43143	7150900	9209300	20274000	17570000	22005000	12239000	7523900	9037700	10212000	7943200	6832600	4453400	2966200	3511700	3032400	4437900	4050600	5114000	6845200	9923100	11839000	18219000	38862000	39991000	54143000	46473000	74927000	11553000	8885900	4434000	4311500	5230700	4911900	7518400	7840700	5882300	9681000	0	0	0
O43148	1338000	0	891080	0	0	0	0	0	0	0	0	0	0	0	0	1333500	910760	1482000	3139200	13038000	32851000	23142000	22353000	27891000	5669900	2952400	1855600	1295500	1941600	776720	625240	553990	567230	985860	1107500	0	1679400	0	0	0
O43149	0	0	0	0	0	0	0	0	0	3206700	7157300	6393300	3519700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43156	0	0	0	0	0	865120	0	510590	1089800	2037000	1804100	2182500	2291100	3879200	6215200	6861300	4090700	3317900	2893400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43159	0	0	1264500	3064400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43164	0	0	0	0	0	0	0	0	0	0	0	0	1027700	1706700	0	0	1104000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43169	31811000	40293000	41389000	10497000	7314500	3169800	2086300	1568400	1734100	0	1351700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43172	1947100	3231100	4457400	14806000	14533000	9844500	6863500	4502400	5613400	7057500	8833200	14958000	15193000	8119700	2499700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43175	33063000	30797000	30396000	15551000	26255000	19343000	2672800	4960300	5524200	5620300	8704800	7299200	5044500	3740500	1721100	3614900	5937500	15163000	48877000	113870000	405330000	224810000	179380000	105780000	46373000	28326000	19368000	7215900	6047200	4958800	4470800	4720000	6245100	5457300	10987000	2848900	8494000	5084600	5726000	8559400
O43181	5764300	11172000	13690000	3311300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1582100	0	0	0	0	0	0	0
O43237	0	0	2647800	1592100	1944000	8825000	12254000	12680000	5503500	1696900	0	0	0	0	0	0	0	0	0	0	0	0	3407400	3984000	1719600	0	0	0	0	0	0	3154500	0	0	0	0	0	0	0	0
O43242	821440	2281300	3154300	3960200	11051000	59772000	124200000	275760000	294560000	393330000	496390000	287280000	308580000	179250000	61422000	15827000	13501000	11464000	4217100	2280100	233530	272160	1055700	0	280640	0	0	85346	106210	185890	117620	0	0	106810	0	11512000	1391300	1553900	1185700	1335600
O43252	2493600	998800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604000	0	1200600	6213900	59476000	98158000	17639000	4948700	947090	0	0	0	0	0	0	0	0	0	0	0	0
O43264	4265900	6652200	7109500	1126400	253140	465620	844980	1813700	2021200	7921400	59859000	71085000	25447000	4559000	1815000	470300	2041700	2989300	3718400	2058400	0	407510	6159400	5151900	512300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43290	3165700	1229100	6262000	35277000	29817000	16220000	16492000	8423800	7684500	5230600	3161200	2096300	781870	1114000	0	0	0	0	783340	2228400	2578700	3564000	3256100	0	0	1751100	0	0	0	0	0	0	1387900	1123500	2003800	0	3477100	2189600	0	0
O43294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2761800	2529400	1665900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503030	1059400	6180100	4385400	1091800	0	0	0	0	0	0	0	0	0	0	0	0
O43318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1908100	2922500	3720200	6901400	4594700	1543500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43324	7174600	4957400	6689300	52697000	42721000	14678000	5389900	12442000	8219500	4542400	3125500	2130100	2273800	1643500	2319000	2656000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43390	59280000	71776000	242560000	189940000	175270000	317440000	489880000	377710000	383680000	255600000	113330000	68681000	22603000	15585000	10757000	7414800	5088000	3111700	1639900	3375800	3999900	0	0	1543700	1309500	421410	6465100	816410	233270	210440	437220	441480	843250	2317300	2696200	0	825820	1228400	0	630300
O43395	0	0	4606100	10539000	10604000	6978500	5969400	4528000	6085800	6977400	6632200	7847100	8654400	5588600	0	0	0	0	0	0	0	0	0	0	0	5515500	6395300	4640000	0	0	0	0	0	0	0	0	0	0	0	0
O43396	333610	0	0	0	0	0	590190	1371900	2951600	3810800	6140900	12187000	12718000	9599200	1667900	4467900	4835400	4252700	3001500	6733500	8860400	4481800	5392700	5019600	7509000	13343000	24474000	126470000	266620000	106430000	60116000	15388000	9728400	10881000	3395600	0	0	0	0	0
O43399	12339000	18950000	37958000	62526000	47289000	23295000	16762000	13897000	10963000	5948200	5157000	4468800	2830900	2248900	0	956360	0	0	678830	791710	1871700	1067100	2139800	6853000	3990700	0	934300	0	0	0	704540	0	1785500	0	3432300	0	0	0	0	0
O43402	10694000	12231000	9969600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12093000	35657000	23689000	15711000	8929500	0	0	0	0	0
O43422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	760600	2769500	5707700	2099700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43447	0	0	126430	0	0	0	0	74894	112060	140750	113460	140640	180660	155530	100710	91180	94946	78610	108040	74235	76085	0	146280	96704	69257	452120	0	201940	147850	355950	19859000	96075000	404770000	348050000	102120000	7712700	551730	0	0	0
O43464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121300	0	0	0	0	0	0	4820700	4145400	1873600	2815700	4385600	4177100	2575500	0	0	0	0	0	0	0
O43482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640530	2857500	3919600	0	0	0	0	0	0	0	385700	0	0	0	0	0	0	0	0	0	0	0
O43491	3887900	5314600	9278100	8767100	5154600	3946500	3014100	2202000	1324800	2532300	2777800	3900200	4132400	7457700	11990000	55510000	76073000	25949000	10743000	7570000	1169600	1259700	1272200	1767900	0	0	0	597560	0	807000	1296400	0	1332000	0	1424400	0	0	0	0	0
O43504	4877600	5233800	7592100	2330500	1164400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2225000	21809000	22396000	13207000	4443600	1579200	0	0	0	0	0	0	0
O43583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1424300	3621800	15942000	74942000	98316000	46553000	14820000	5706700	3479100	2717300	0	0	1470300	0	0	0	0	0
O43592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599800	1999700	13377000	30787000	29955000	2205900	0	942890	0	0	0	0	0	0	0	0	0	0	0	0
O43598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15191000	22111000	21593000	12991000	6475300	0	0	0	0	0	0	0	0	0
O43615	5306300	6504700	7582800	11291000	9485000	6351000	4434900	4396100	3487600	3810000	3294400	3278000	2418100	1826400	1500400	1942800	1236200	1779000	0	0	2089600	0	0	0	0	0	0	0	4000400	13357000	11868000	8631600	5050000	6259600	6918500	0	3242700	6612500	5957100	0
O43617	1844300	0	3149000	2403600	0	3261600	0	0	0	0	0	0	0	3952000	3124100	3105400	0	0	0	0	0	0	0	0	0	0	2163400	7125300	7288700	6465300	5217000	4778300	2312200	2294900	0	0	0	0	0	0
O43660	1632000	4323500	8260800	10385000	8895200	3681500	3318200	2869200	1742200	0	1459700	1982700	0	2432800	4428200	3659300	1459300	0	792500	0	0	0	0	0	0	0	0	0	0	0	0	0	2050100	0	0	0	0	0	0	0
O43665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1475900	3151100	16970000	7766100	3501200	0	0	0	0	0	0	0	0
O43670	1842600	2050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892170	1760100	3044000	8840700	35111000	33831000	14750000	6562500	7682300	7684600	8879400	0	0	0	3456800	3623200	871690	4236900	0	0	0	0	0	6181000
O43676	3307400	5828900	4246900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43678	3360500	4989700	3515200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1879000	6068500	13714000	4449900	0	0	0	0	0
O43681	3591600	4328800	4642600	4761800	5215700	5685400	5525100	5020900	5667100	7216800	6966400	8691300	9673000	8649500	6544200	2831900	2161600	2935700	3893400	3886100	3874800	6261100	7067500	10928000	14541000	27878000	24827000	11034000	6832800	5441600	3739100	3783500	4968800	4877600	6424700	5981300	10491000	0	0	0
O43684	6309500	6371300	3370100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9270100	13183000	37566000	74026000	38727000	29915000	27080000	10078000	0	0	0	5041800	7095800	6685800	5238600	5418000	5770000	12383000	0	0	0	0	0
O43707	8903400	8779100	20479000	22175000	18058000	13814000	7135600	7701400	8617300	9276000	11960000	22670000	51311000	121870000	475800000	1541200000	608350000	113710000	18670000	4703300	2116100	1576900	1833200	237750	1120600	535750	4522300	229950	660760	1060500	3084700	1801300	292450	3564900	7224600	6549000	443320	2343900	0	2531400
O43708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16490000	11527000	1273700	0	784490	0	0	0	0	0
O43719	0	0	710220	0	612950	3879300	42788000	107360000	107230000	37900000	13109000	2778700	1854000	2570700	3591200	14444000	22888000	6453600	3593500	2771200	6744800	0	0	0	0	881890	1893500	695290	0	0	1138600	0	0	0	2258600	0	0	0	0	0
O43741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3293000	6354400	3695400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43747	2082600	330540	2435300	1348000	881220	372860	0	0	0	0	0	168600	307600	607970	582130	1993900	6540100	30605000	145350000	60886000	14472000	12255000	8977300	344180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43752	1285400	1386800	3054700	1501400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087700	3367800	2183600	2744400	3808800	16824000	0	0	0	4357800	2948800	0	0	0	0	0	0	0	0	0	0	0
O43766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677200	3165400	2015800	1737300	0	0	0	0	0	0	0	0	0	0
O43768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4581700	20283000	20965000	4478900	7581700	6914200	7252400	14086000	8498600	0	0	0	0	0
O43776	11582000	8649400	1064900	0	0	0	0	0	0	0	0	0	0	0	0	0	1217400	2051500	5035600	25288000	56417000	179900000	524750000	265560000	68042000	5024400	2903300	1055100	1237100	1316000	785870	1685700	3979500	5687700	1685200	0	13304000	0	2454300	2197300
O43790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2385100	1994400	3650900	11089000	17157000	4260100	2838900	0	0	0	0	0	0	0	0	0	0
O43795	1051300	1778300	2298000	594120	0	483160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1196900	2648200	5886200	12106000	25547000	64546000	31339000	24255000	4006900	0	0
O43809	3571400	0	1208300	0	0	2000800	0	1281700	0	1363600	1078300	1005600	3283900	6120800	12999000	23640000	36899000	76058000	118390000	85276000	42143000	13826000	5162700	3350600	3108100	2734400	0	0	0	5667300	3197800	10662000	5142200	2175900	2414600	0	0	0	5713400	15107000
O43813	949230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4564700	28324000	92395000	140520000	50247000	13729000	0	0	0	0	0
O43815	1341500	2532000	3338000	0	0	6831100	17673000	49343000	58683000	23502000	22987000	21627000	7737600	3757200	0	0	992220	826230	1591500	1324300	3167500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43823	1225200	1969200	5727400	22676000	20438000	17256000	13901000	7756600	6944600	4264300	2886100	1914000	660690	655390	0	0	508850	379270	0	0	420520	0	0	538490	314000	0	502940	0	0	0	0	0	0	0	0	0	0	0	0	0
O43837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4289700	10487000	9580300	9541200	0	0	0	0	0	3025500	4268400	9110100	14484000	15666000	10104000	8035800	5288600	0	0	0	0	0
O43847	1436300	626200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675440	1236900	2635800	6310500	64082000	47514000	12052000	0	296120	0	0	0	0	0	0	0	0	0	0	0	0	0
O43852	44048000	71555000	11774000	4305800	2263900	2108100	646290	423910	388960	121740	147500	194550	220370	322510	93972	452860	441010	1963000	18025000	18930000	67545000	429530000	615920000	225620000	22721000	19383000	6903800	11171000	8860500	4791700	2768100	1467300	277310	930490	619080	416060	0	1435400	1023200	2711400
O43865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3067500	3283800	4544800	9742400	27000000	12012000	5475200	7266400	6056700	0	0	0	0	0	0	0	0	0	1762500	0	0	0	0	0	0
O43920	0	2561300	2009200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10613000	0	1866000	0	0	0	0	0	0
O43929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704030	0	1034500	2924300	3712900	1589500	0	0	0	0	0	0	0	0	708260	940760	0	0	0	0	0	0	0	0	0
O60216	1384800	2893500	7643100	15953000	10711000	8802800	12662000	10403000	10914000	16705000	21413000	37900000	40249000	13253000	2790300	1883200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60231	965560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1814800	23195000	16885000	6894700	1650600	0	0	0	257520	1619400	0	0	0	1462500	773750	205800	0	0	0	1843500	0	0
O60232	0	0	0	0	0	0	0	0	1527100	4573700	14720000	19350000	20091000	10788000	1742700	1339000	1316000	1113800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60244	0	0	0	2383700	2425100	4439400	5124800	2980700	3918000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60256	973210	6527000	6571600	9851700	27753000	38166000	25338000	10953000	16355000	12448000	11698000	12999000	12185000	11351000	7303800	8150600	6735700	6831300	8693300	6621200	5438800	2188700	0	0	0	0	0	1440900	0	0	0	0	0	0	0	0	0	0	0	6288100
O60264	8947800	10491000	5378500	8999700	8384300	8573200	12307000	12317000	11972000	9443300	5375100	4351100	5287000	2231100	2656900	3282100	7549500	5951800	3255700	0	3924500	2124300	1478800	2175300	1286500	0	0	0	0	0	0	0	1303800	1947900	2272100	0	0	5528400	4356100	0
O60282	0	0	0	0	0	0	0	0	0	0	0	0	2536800	11115000	6998600	3066200	1593200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60306	2305700	0	8423900	12131000	9911300	6049900	5376600	5469800	5232000	2899900	3657500	3584500	4449900	6812400	7064500	5050700	2788300	2579800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60313	1826600	2277200	5990200	2777400	10219000	3324900	0	2496000	1586800	1093400	0	0	654010	0	0	685530	603410	677140	974360	910480	1364500	1509700	2277200	1489200	1129100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1327500	2513900	1923600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60341	0	0	3076000	3119000	0	4136300	4345200	4313000	11258000	8894700	5944300	5638400	4906600	7530100	6688300	8828900	7229800	6289200	8906100	4965100	4379400	6232300	3197100	0	805830	0	0	0	0	0	3428000	0	0	0	0	0	0	0	0	0
O60343	0	0	0	0	0	0	0	0	0	0	0	0	649000	1159900	3883000	27310000	33858000	8143600	1655600	774020	787140	0	744940	865250	1211700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60427	3515000	5031800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60443	0	736270	818420	812720	0	1223600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1373500	21622000	31301000	12496000	1641800	752440	0	0	0	0	0	0	0	0	0
O60493	0	0	1273400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380300	0	0	0	2608200	5605900	16504000	57987000	40108000	21176000	8251100	0	0	0	0	0
O60499	2310000	4249900	6638700	3008200	1628300	954610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1591600	9647000	44617000	115590000	49845000	15939000	13770000	11807000	2054600	1899600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2539300	1878200	0	0	0	0	0	0	0	0	0	0
O60506	25360000	43189000	166760000	204390000	139640000	268030000	341760000	410030000	295570000	205580000	103300000	51453000	35237000	23542000	10143000	8696500	1210800	1053700	2113300	360390	308280	440270	335080	518690	0	2313500	2362300	2482000	302000	401460	610060	1277900	725220	2339700	2362600	4148800	2455000	0	0	4238800
O60508	0	1414500	5732200	7951500	2219800	0	1339800	1015000	1074600	878240	985640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60518	0	0	0	0	600110	0	0	0	0	0	0	0	0	0	0	0	0	0	1543700	6909100	3661100	1679400	1201600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60524	0	0	0	7049600	9899500	5928500	4039000	3585100	2593300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
