uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70
P17883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562500	2126700	3359500	7991900	22953000	9029700	7419600	2281300	2255700	4037700	0	1452400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P17891	0	0	0	20383000	73491000	23056000	3258100	6647700	9261100	11048000	5521200	17170000	14893000	5829200	7329400	4719400	9471600	0	2348800	0	0	0	0	0	11767000	6447900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15277000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P17967	0	5296000	5459100	6957600	0	22007000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3081900	0	0	0	0	0	0	8238800	0	19427000	6026700	70817000	49473000	37251000	0	0	0	0	0	11710000	53487000	131850000	157530000	82203000	47897000	0	27563000	0	26168000	15110000	25975000	0	0	49369000	26119000	23520000	26956000	0	26413000	27266000	0	22410000	0	0	0	0	0
P18239	18945000	319880000	70865000	29680000	23944000	30689000	11160000	6658800	0	0	0	5573300	7093800	4184000	5081700	4678400	0	0	3864100	0	0	0	5221200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6672300	0	0	0	0	0	0	0	0	0	0	0	0	0	5765800	0	9143100	0	0	0	0	0	0	0
P18562	0	19996000	23422000	27953000	9657700	17458000	10111000	0	0	0	0	0	0	0	0	13172000	0	16374000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7045600	7651100	52851000	26171000	42793000	27339000	0	126120000	73768000	35469000	57539000	36754000	26065000	22082000	33594000	20404000	21478000	18193000	21672000	19699000	19482000	21499000	16633000	15596000	0	14538000	17071000	0
P18759	0	24118000	19735000	25057000	50869000	14272000	12945000	7244800	13131000	0	0	8734000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6194100	10285000	0	0	451780000	47616000	27703000	40157000	26730000	18547000	97644000	11076000	5344300	28632000	0	0	0	0	0	0	0	0	0	0	0
P19097	25510000	11197000	8497900	7225500	18119000	11058000	9096800	6300100	5797600	12126000	93248000	363940000	3711800000	5727700000	4765800000	2684600000	1182400000	581370000	285380000	148580000	95496000	133280000	75553000	80993000	52733000	31193000	22648000	14655000	7367600	1411300	1476600	1026700	259230	2099500	700520	1526000	3317200	0	0	0	0	0	790740	853030	3027500	1831700	2583200	260470	0	412310	1110300	4745400	10859000	5956000	16612000	12747000	6260800	8799600	27990000	7079900	10944000	512180	27833000	22640000	25601000	20844000	32418000	13548000	19756000	16846000
P19262	0	0	0	14035000	32368000	40874000	18203000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P19358	0	6446000	9471200	8225200	20996000	6627900	9485200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38124000	89358000	28230000	10621000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12954000	15349000	19224000	31742000	23342000	94939000	37336000	83925000	18051000	17639000	12891000	11355000	9703400	9509200	8018500	0	0	0	0	0
P19414	143620000	13439000	10415000	12276000	0	13261000	0	0	0	0	0	7234200	6963200	0	0	0	0	0	0	0	8589800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16858000	112250000	66363000	28443000	9289700	8575300	11232000	8022300	0	0	14035000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P19524	0	18934000	14091000	10023000	16767000	10012000	33792000	33307000	15757000	22938000	16810000	20180000	18816000	0	6706200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P19657	664800000	3554800000	3550500000	3148100000	908780000	815620000	200550000	21720000	14489000	9750200	6902400	10682000	14149000	15726000	32044000	40513000	46356000	45741000	47948000	55696000	32783000	16794000	28440000	23776000	21881000	1974700	3797700	253640	1425700	1387100	0	748210	0	0	0	2520900	0	0	0	0	0	0	1953300	846700	0	1526800	0	0	0	0	1490600	16232000	16867000	23099000	28513000	16458000	18231000	19604000	29629000	21650000	26069000	25394000	23510000	41643000	12480000	13617000	9144000	14862000	15393000	20140000
P19882	1093700	1741100	764640	3651400	2419500	1216400	136860	0	0	0	474430	200220	809020	2120000	4960100	26785000	24782000	17810000	59502000	995810000	10861000000	12112000000	4505300000	728560000	220000000	233370000	45189000	8778400	2098400	728570	420250	736030	1192200	0	0	442660	0	0	0	0	0	0	0	79597	0	187560	523410	1137600	264620	1500100	658920	0	597490	1047700	0	0	0	361990	2106700	936810	944090	0	677240	116240	0	0	61318	0	0	0
P20051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13934000	28239000	33268000	13155000	4931200	0	26956000	17657000	0	0	0	0	8415700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8915100	8812500	0	221410000	1584300000	834620000	815600000	505890000	222210000	158970000	158450000	97212000	84301000	108930000	97544000	61005000	47841000	42591000
P20434	0	4908900	4966200	0	0	4640200	0	0	0	0	0	0	0	0	0	0	0	11569000	14492000	17514000	38477000	24206000	73053000	23952000	10229000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20435	0	3698600	0	7001800	29799000	15861000	16676000	10183000	6269400	5715900	2765500	0	6745300	4873900	6840200	7211400	9694700	7516200	13223000	20708000	0	0	26792000	0	24397000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20436	0	0	6123600	0	0	7838700	22789000	7214400	5984000	0	0	5842000	0	4210100	5299300	7320500	9493600	0	16131000	0	0	0	20174000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20447	0	0	2003100	3862900	5734700	4134800	1249400	1996300	795820	873490	0	0	1893700	7847900	4292600	5384700	3741400	3527600	3474400	3453300	0	4559400	0	5727000	10191000	5269600	6599200	5525200	5174300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20448	0	4900600	6888500	8161400	4455900	12874000	11400000	13431000	12818000	9326400	6698100	5820400	5885000	5953700	5069900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12057000	8770500	0	17171000	17392000	14058000	14665000	18393000	18106000	25234000	38564000	33555000	27852000	41663000	20264000	29545000	55533000	58753000	41065000
P20459	0	0	0	0	0	0	16598000	27328000	37322000	51725000	34497000	74033000	42306000	46198000	29027000	21825000	14441000	11660000	23542000	0	0	0	18039000	0	0	0	0	66511000	0	30892000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20484	0	0	0	8682300	0	9302700	9212200	7627900	8852400	5879800	7107400	6141500	0	5821500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6152900	7484900	8303500	7827500	9722100	13376000	4911800	3630400	3933900	3622300	4657800	0	2780700	2161200	2418700	0	0	0	0	0	0
P20606	0	68655000	25978000	21519000	0	0	13177000	14403000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P20967	5184400	11964000	8432200	6738400	15130000	25046000	7046400	2090400	0	0	0	0	0	4712600	4255000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21147	0	14460000	23662000	17597000	39420000	7476400	5891800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21304	0	0	1789800	2170300	0	2269800	0	0	0	0	0	0	0	0	0	0	5409000	4177700	3785600	0	3682900	3526700	3866600	4622700	5802400	3282600	3422600	6928400	4641100	0	5293400	0	3378000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21524	3450100	18837000	18539000	5714200	9596300	3601900	4143600	5023300	10097000	6463100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3408500	3986000	6295500	6496600	6158500	4118700	4491300	7969800	3814000	5406400	8190500	5546000	4183900	6738500	4233900
P21538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5394700	0	0	0	7464200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21576	8270800	52402000	102470000	288320000	502240000	334420000	57362000	8721400	2350600	693630	867080	2031700	6583200	1665000	1765600	3730900	1144300	6105900	1659200	4349800	2504500	3963600	7424200	16249000	12634000	15853000	6382100	7947400	7170100	0	0	0	0	493510	0	0	0	0	0	0	0	0	0	0	3405400	3102100	2897300	4318600	0	0	0	0	0	0	2226300	0	0	2889800	3249500	0	2314900	0	2103200	2327600	0	0	0	2557200	0	0
P21734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7722400	23727000	72809000	137060000	41024000	21849000	0	3736400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21825	0	5470700	6429000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21827	0	1447500	4207300	7944900	11479000	21008000	7265400	9622600	10992000	15679000	19245000	15433000	13208000	8661500	12269000	11482000	8871700	5574200	6803800	7013400	6167800	6750300	5708200	2308100	2062800	1273500	2065800	2281400	3833700	0	0	1779400	5915300	2784700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21954	0	8009600	10661000	7902400	4527200	4948400	10879000	16255000	9430500	8703900	4412900	3296200	3590400	5988200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7548800	0	0	0	0	38126000	0	0	11560000	0	0	0	0	0	4428200	0	0	0	0	0	0	0	7903200	0	7350200	6425900	4996700	12514000	8884500	9203300	11110000	11616000	10308000	11550000
P21965	0	7725700	5593100	0	0	4368200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12905000	14157000	20974000	13078000	33343000	45672000	44370000	50110000	22934000	27447000	15518000	21122000	22117000	15083000
P22082	0	0	2548600	6190300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P22137	24454000	87619000	101390000	218870000	358860000	82197000	27207000	29594000	62370000	41785000	18362000	34984000	27612000	18274000	21299000	17493000	9349600	4949500	0	0	4827300	4590900	3092900	0	37329000	758230000	184950000	65867000	20009000	4775300	32228000	7139100	2880200	0	0	0	0	0	0	0	0	0	0	0	0	0	31097000	43398000	0	0	0	15324000	0	9521500	0	3093900	10904000	33603000	42861000	17596000	19863000	19159000	14231000	23280000	35714000	28318000	25028000	32677000	37038000	18458000
P22138	10966000	23826000	36841000	24827000	65398000	40185000	55752000	16467000	18330000	15066000	13335000	10635000	8428500	11044000	20605000	21170000	24192000	12698000	27765000	17678000	30933000	43374000	33793000	50939000	6851800	7992600	0	5869500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P22146	57885000	32438000	38067000	91730000	46792000	11331000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7792400	0	0	9473900	17554000	18927000	45861000	119290000	206860000	435050000	1096500000	0	369380000	144910000	37581000	6354700	0	7051300	0	7473300	9272700	0	0	0	0	0	0	0	0	529450	2230900	1669200	5715000	9192700	14107000	22948000	21897000	9013600	19574000	18196000	17768000	12639000	11499000
P22147	11839000	35114000	54680000	44955000	57678000	41811000	33811000	17545000	23859000	25095000	29219000	53811000	54394000	38989000	78300000	72973000	82302000	62319000	67349000	78876000	59817000	100940000	137320000	213960000	189540000	170400000	157240000	96732000	98390000	59515000	0	0	0	6090200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P22203	10340000	58430000	85792000	246260000	187370000	122460000	15502000	5740300	0	1037000	0	0	3098900	0	4224200	3659900	3965100	2034300	1803700	1905000	5347400	8597400	17650000	566890000	773520000	1292200000	252570000	150440000	0	14120000	0	0	8728000	30668000	10707000	3692700	0	0	0	0	0	15224000	32861000	0	0	89191000	21549000	120050000	0	61973000	47656000	19009000	0	8515600	0	17685000	7933300	12316000	7423600	0	0	0	0	0	0	0	0	0	0	0
P22213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7629600	9087400	5446200	5386900	0	0	0	0	0	0	0	3534400	0	0	0	0
P22217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36500000	0	0	0	0	0	0	0	11930000	0	0	0	0	0	0	0	0	0	0	0	0
P22276	0	42274000	65804000	46963000	71389000	35360000	11714000	32529000	13697000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P22336	5294500	4525400	2613000	6313100	0	11558000	7497500	11078000	7213000	0	6977300	9769900	11803000	20035000	22424000	18435000	39409000	39748000	17131000	31005000	19284000	21195000	41317000	16454000	14223000	9272100	14051000	10083000	15814000	0	18509000	0	10162000	12895000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7506700	15491000	0	18995000	49897000	51049000	42189000	29906000	44745000	35633000	30801000	41857000	28340000	41535000
P22515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185410000	322220000	156170000	64468000	56585000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P22579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5848100	6616500	0	0	0	0	6095600	0	0	0	0	0	5316500	0
P22696	45145000	8876500	6224700	4844400	5980600	6908900	5209400	4159400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6043400	0	0	0	0	0	5105500	0	0	0	0	0	0	3722600	0	0	0	0
P22943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61074000	47606000	17502000	9654700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21463000	7141300	5484300	5675300	9581700	10253000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23248	0	10503000	10817000	11146000	36357000	78129000	137940000	268000000	168530000	432610000	498780000	300080000	224820000	0	54208000	14082000	0	0	0	0	0	5488500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41022000	49807000	32046000	38808000	34303000	45467000	37074000	40902000	26651000	55337000
P23254	11854000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8761100	102670000	66664000	11451000	5566200	7057600	11266000	6206300	0	0	32645000	17587000	67124000	61531000	61544000	37189000	20468000	25972000	23698000	19532000	19670000	18717000	14321000	23400000	11454000	18240000	13849000	10637000	0	0	0
P23291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13579000	0	16834000	14719000	12122000	12322000	11123000	14045000	25474000	79445000	25339000	98470000	46431000	23930000	20478000	9382300	0	0
P23292	0	0	0	0	0	0	0	0	0	0	1777200	3176700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23301	358790000	153440000	52269000	44871000	8741100	14029000	3429300	0	0	1945200	4207400	3350100	5285800	5088700	14814000	5548700	5860900	3140000	3880700	660060	0	1970100	6216300	2516200	1501000	2268800	2154400	6898400	0	0	0	0	0	0	0	6095400	8363700	0	0	0	7581400	27652000	9720800	46298000	43695000	2566600	7052500	20066000	8694100	45455000	91373000	70868000	167520000	52767000	42184000	179320000	124190000	235220000	321770000	374860000	418390000	621530000	783070000	735350000	1058400000	955060000	891780000	1095900000	1683100000	1097500000
P23585	0	6063900	7672300	7151800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23615	0	4052600	2171100	7566400	8019500	3449100	5004100	4533000	6376300	10043000	12275000	13630000	9822800	5515300	3667200	9336200	28832000	27785000	55101000	80257000	175200000	252140000	86083000	9100200	2806600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1949700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2293800	3632400	4528700	18579000	11219000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23641	0	42989000	47233000	26987000	23360000	24725000	10215000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23642	0	5166500	5513200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23644	6567000	11325000	8904800	12769000	0	12434000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23724	0	0	0	1627500	0	2006000	0	0	0	0	0	0	0	0	0	0	0	2902200	4059500	4274000	0	7681200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P24000	0	17215000	20312000	0	0	0	0	41168000	0	46333000	43204000	19933000	14356000	15775000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P24279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24568000	85731000	41341000	9362700	4155500	4566400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P24783	14411000	16543000	17037000	10645000	14736000	10254000	36350000	44090000	123900000	131100000	143080000	25937000	21546000	32091000	24947000	81074000	74872000	45483000	12953000	6362000	12186000	26129000	8150200	5751600	6256700	5653000	0	0	0	0	0	0	0	3772300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4594300	0	0	8176800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4913400	6442500	6941600	7210200	8107800	7616600	6047700	6170000	7278300	0	0
P25045	0	16668000	17933000	24177000	26583000	15642000	9116400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25087	11538000	863570000	69850000	35743000	197740000	59401000	19200000	0	1892100	1170300	2015600	3947500	4267700	4168500	2869500	2869000	5066600	0	4533400	0	0	2260500	1990900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4309100	0	0
P25293	0	14132000	16333000	17228000	14263000	12950000	3379300	0	0	0	0	0	4745600	0	2803000	2541300	0	0	0	0	0	0	4672000	11111000	9343400	9251000	19257000	15814000	39482000	13444000	0	68748000	76045000	56436000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16511000	0	0	0	0	0	0	12952000	11901000	10563000	0	0	6837300	6042300	0	5481700	0	0	5616700	11203000
P25294	12901000	12983000	18207000	13016000	14389000	14725000	22442000	27229000	27652000	29213000	22309000	34320000	14452000	7009200	7930800	6247700	9083200	0	8250900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14336000	0	14243000	23949000	14154000	10687000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9581200	8759600	0	0
P25296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22835000	15123000	11122000	9764000	0	6647900	0	0	12828000	7378000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25297	19566000	21167000	19300000	13926000	47907000	8429400	6500300	3192500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2941800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25303	0	3374200	0	4312800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25340	0	6037200	15726000	13866000	0	5603900	2017000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P25342	0	11743000	19806000	9545100	0	4537100	14437000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4740800	55052000	84004000	15378000	15047000	7480300	7509200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
